Time,Temp 0,Temp 1
3580,24.5,24.25
3582,24.5,24.25
3584,24.562,24.25
3586,24.562,24.25
3588,24.562,24.312
3590,24.5,24.312
3592,24.5,24.312
3594,24.5,24.25
3596,24.562,24.312
3598,24.562,24.312
3600,24.562,24.25
3602,24.5,24.312
3604,24.5,24.312
3606,24.562,24.312
3608,24.562,24.312
3610,24.562,24.312
3612,24.5,24.25
3614,24.5,24.312
3616,24.562,24.312
3618,24.5,24.25
3620,24.5,24.312
3622,24.5,24.312
3624,24.5,24.312
3626,24.562,24.312
3628,24.5,24.312
3630,24.5,24.312
3632,24.5,24.25
3634,24.5,24.312
3636,24.5,24.25
3638,24.5,24.25
3640,24.5,24.312
3642,24.5,24.312
3644,24.5,24.312
3646,24.5,24.312
3648,24.5,24.312
3650,24.5,24.312
3652,24.5,24.25
3654,24.5,24.312
3656,24.5,24.312
3658,24.5,24.312
3660,24.5,24.312
3662,24.5,24.312
3664,24.5,24.312
3666,24.5,24.312
3668,24.5,24.312
3670,24.5,24.312
3672,24.5,24.312
3674,24.5,24.312
3676,24.5,24.312
3678,24.5,24.312
3680,24.437,24.25
3682,24.437,24.312
3684,24.5,24.312
3686,24.5,24.312
3688,24.5,24.312
3690,24.5,24.25
3692,24.5,24.312
3694,24.5,24.312
3696,24.5,24.312
3698,24.437,24.312
3700,24.437,24.25
3702,24.437,24.312
3704,24.437,24.25
3706,24.437,24.25
3708,24.437,24.312
3710,24.437,24.312
3712,24.5,24.312
3714,24.437,24.312
3716,24.5,24.312
3718,24.437,24.312
3720,24.375,24.312
3722,24.437,24.312
3724,24.5,24.375
3726,24.437,24.312
3728,24.437,24.312
3730,24.437,24.312
3732,24.437,24.312
3734,24.437,24.312
3736,24.437,24.312
3738,24.437,24.312
3740,24.437,24.25
3742,24.437,24.312
3744,24.437,24.312
3746,24.437,24.312
3748,24.437,24.312
3750,24.437,24.312
3752,24.437,24.312
3754,24.437,24.312
3756,24.437,24.25
3758,24.437,24.312
3760,24.437,24.312
3762,24.437,24.312
3764,24.437,24.312
3766,24.437,24.312
3768,24.375,24.312
3770,24.375,24.312
3772,24.375,24.312
3774,24.437,24.312
3776,24.437,24.312
3778,24.375,24.312
3780,24.375,24.312
3782,24.375,24.312
3784,24.375,24.312
3786,24.375,24.312
3788,24.375,24.312
3790,24.375,24.312
3792,24.375,24.312
3794,24.375,24.312
3796,24.375,24.312
3798,24.375,24.375
3800,24.375,24.312
3802,24.375,24.312
3804,24.437,24.375
3806,24.375,24.375
3808,24.375,24.312
3810,24.375,24.312
3812,24.375,24.375
3814,24.375,24.312
3816,24.375,24.312
3818,24.375,24.375
3820,24.375,24.312
3822,24.375,24.312
3824,24.375,24.312
3826,24.375,24.312
3828,24.312,24.312
3830,24.375,24.312
3832,24.375,24.375
3834,24.375,24.375
3836,24.375,24.312
3838,24.375,24.312
3840,24.375,24.375
3842,24.5,24.375
3844,24.375,24.312
3846,24.375,24.312
3848,24.375,24.375
3850,24.375,24.312
3852,24.375,24.312
3854,24.375,24.375
3856,24.375,24.312
3858,24.375,24.312
3860,24.375,24.375
3862,24.375,24.312
3864,24.375,24.312
3866,24.312,24.375
3868,24.375,24.375
3870,24.312,24.312
3872,24.375,24.312
3874,24.375,24.375
3876,24.187,24.312
3878,24.312,24.375
3880,24.312,24.375
3882,24.375,24.312
3884,24.312,24.375
3886,24.312,24.375
3888,24.375,24.312
3890,24.375,24.375
3892,24.312,24.375
3894,24.312,24.375
3896,24.312,24.312
3898,24.375,24.312
3900,24.312,24.375
3902,24.375,24.375
3904,24.312,24.375
3906,24.375,24.375
3908,24.312,24.375
3910,24.312,24.375
3912,24.312,24.375
3914,24.312,24.375
3916,24.312,24.375
3918,24.312,24.375
3920,24.375,24.375
3922,24.312,24.375
3924,24.312,24.375
3926,24.312,24.375
3928,24.312,24.375
3930,24.312,24.375
3932,24.312,24.375
3934,24.312,24.375
3936,24.312,24.375
3938,24.312,24.437
3940,24.312,24.437
3942,24.312,24.375
3944,24.312,24.375
3946,24.312,24.375
3948,24.312,24.375
3950,24.312,24.375
3952,24.312,24.375
3954,24.312,24.375
3956,24.312,24.375
3958,24.312,24.437
3960,24.312,24.437
3962,24.312,24.437
