Time,Temp 0,Temp 1
0,23.187,23.187
2,23.187,23.187
4,23.187,23.125
6,23.187,23.187
8,23.187,23.125
10,23.187,23.187
12,23.187,23.125
14,23.187,23.187
16,23.25,23.187
18,23.187,23.187
20,23.187,23.187
22,23.187,23.187
24,23.187,23.187
26,23.187,23.187
28,23.187,23.125
30,23.25,23.25
32,23.187,23.187
34,23.187,23.187
36,23.25,23.187
38,23.187,23.187
40,23.25,23.187
42,23.25,23.187
44,23.25,23.187
46,23.25,23.187
48,23.25,23.187
50,23.25,23.187
52,23.25,23.187
54,23.25,23.25
56,23.25,23.187
58,23.25,23.25
60,23.25,23.187
62,23.25,23.25
64,23.312,23.25
66,23.312,23.187
68,23.25,23.25
70,23.312,23.25
72,23.312,23.25
74,23.312,23.25
76,23.312,23.25
78,23.312,23.25
80,23.312,23.25
82,23.312,23.25
84,23.312,23.25
86,23.312,23.25
88,23.312,23.25
90,23.312,23.25
92,23.312,23.25
94,23.312,23.312
96,23.312,23.25
98,23.312,23.25
100,23.312,23.25
102,23.312,23.25
104,23.312,23.25
106,23.375,23.25
108,23.312,23.187
110,23.312,23.312
112,23.312,23.312
114,23.312,23.25
116,23.312,23.312
118,23.312,23.25
120,23.375,23.312
122,23.312,23.25
124,23.375,23.312
126,23.375,23.312
128,23.375,23.312
130,23.375,23.312
132,23.375,23.312
134,23.375,23.312
136,23.312,23.312
138,23.375,23.312
140,23.375,23.312
142,23.312,23.312
144,23.375,23.312
146,23.375,23.312
148,23.375,23.312
150,23.375,23.312
152,23.375,23.312
154,23.375,23.312
156,23.375,23.312
158,23.375,23.312
160,23.375,23.312
162,23.375,23.312
164,23.375,23.312
166,23.375,23.312
168,23.375,23.312
170,23.375,23.312
172,23.375,23.312
174,23.375,23.312
176,23.375,23.312
178,23.375,23.312
180,23.375,23.312
182,23.375,23.312
184,23.375,23.312
186,23.375,23.312
188,23.375,23.312
190,23.375,23.312
192,23.375,23.312
194,23.375,23.312
196,23.375,23.312
198,23.437,23.312
200,23.437,23.312
202,23.437,23.312
204,23.437,23.312
206,23.437,23.312
208,23.375,23.312
210,23.437,23.312
212,23.437,23.312
214,23.437,23.312
216,23.437,23.312
218,23.437,23.312
220,23.437,23.312
222,23.437,23.312
224,23.437,23.375
226,23.437,23.312
228,23.437,23.375
230,23.437,23.312
232,23.437,23.312
234,23.437,23.312
236,23.437,23.312
238,23.437,23.312
240,23.5,23.312
242,23.437,23.312
244,23.437,23.375
246,23.437,23.375
248,23.5,23.375
250,23.5,23.375
252,23.5,23.312
254,23.5,23.375
256,23.437,23.375
258,23.437,23.375
260,23.5,23.375
262,23.5,23.375
264,23.5,23.375
266,23.5,23.375
268,23.5,23.375
270,23.5,23.437
272,23.5,23.375
274,23.5,23.375
276,23.5,23.375
278,23.5,23.437
280,23.5,23.437
282,23.5,23.437
284,23.562,23.437
286,23.5,23.375
288,23.5,23.375
290,23.5,23.437
292,23.5,23.375
294,23.5,23.437
296,23.562,23.437
298,23.5,23.437
300,23.5,23.375
302,23.562,23.375
304,23.562,23.437
306,23.5,23.437
308,23.562,23.437
310,23.562,23.437
312,23.562,23.437
314,23.562,23.437
316,23.562,23.437
318,23.562,23.375
320,23.562,23.437
322,23.562,23.437
324,23.562,23.437
326,23.562,23.437
328,23.562,23.437
330,23.625,23.437
332,23.562,23.437
334,23.562,23.5
336,23.625,23.437
338,23.625,23.437
340,23.625,23.437
342,23.625,23.437
344,23.625,23.437
346,23.625,23.437
348,23.625,23.437
350,23.625,23.437
352,23.625,23.5
354,23.625,23.437
356,23.625,23.5
358,23.625,23.5
360,23.625,23.5
362,23.625,23.5
364,23.625,23.5
366,23.625,23.5
368,23.625,23.5
370,23.625,23.5
372,23.562,23.5
374,23.562,23.5
376,23.625,23.5
378,23.562,23.5
380,23.625,23.5
382,23.625,23.5
384,23.625,23.5
386,23.625,23.5
388,23.625,23.5
390,23.562,23.5
392,23.562,23.5
394,23.562,23.5
396,23.562,23.5
398,23.562,23.5
400,23.562,23.5
402,23.562,23.5
404,23.562,23.5
406,23.562,23.5
408,23.562,23.5
410,23.562,23.437
412,23.562,23.5
414,23.562,23.5
416,23.5,23.5
418,23.562,23.5
420,23.5,23.5
422,23.562,23.437
424,23.5,23.437
426,23.5,23.5
428,23.5,23.5
430,23.5,23.5
432,23.5,23.5
434,23.5,23.5
436,23.5,23.437
438,23.5,23.5
440,23.437,23.5
442,23.5,23.437
444,23.5,23.5
446,23.437,23.437
448,23.437,23.437
450,23.5,23.437
452,23.437,23.437
454,23.437,23.437
456,23.437,23.437
458,23.437,23.437
460,23.437,23.437
462,23.437,23.437
464,23.437,23.437
466,23.437,23.437
468,23.437,23.437
470,23.437,23.437
472,23.437,23.437
474,23.437,23.437
476,23.437,23.437
478,23.437,23.437
480,23.437,23.437
482,23.437,23.437
484,23.437,23.437
486,23.375,23.375
488,23.437,23.437
490,23.375,23.375
492,23.437,23.437
494,23.437,23.437
496,23.375,23.375
498,23.375,23.437
500,23.375,23.375
502,23.375,23.375
504,23.375,23.375
506,23.375,23.375
508,23.375,23.375
510,23.375,23.375
512,23.375,23.375
514,23.375,23.375
516,23.375,23.375
518,23.312,23.375
519,23.0,23.125
521,23.0,23.125
523,23.0,23.125
525,23.0,23.125
527,23.0,23.187
530,23.0,23.125
532,23.0,23.125
534,23.062,23.187
536,23.062,23.187
538,23.062,23.125
540,23.062,23.125
542,23.062,23.125
544,23.062,23.125
546,23.0,23.187
548,23.062,23.187
550,23.062,23.187
552,23.062,23.187
554,23.062,23.187
556,23.062,23.187
558,23.062,23.187
560,23.062,23.187
562,23.062,23.125
564,23.062,23.187
566,23.125,23.187
568,23.125,23.187
570,23.125,23.187
572,23.062,23.187
574,23.125,23.187
576,23.125,23.187
578,23.125,23.187
580,23.125,23.187
582,23.125,23.187
584,23.125,23.25
586,23.125,23.187
