Time,Temp 0,Temp 1
0,23.25,23.312
2,23.25,23.375
4,23.312,23.375
6,23.312,23.375
8,23.25,23.312
10,23.312,23.375
12,23.312,23.312
14,23.312,23.375
16,23.312,23.375
18,23.312,23.375
20,23.312,23.375
22,23.312,23.375
24,23.375,23.375
26,23.312,23.375
28,23.312,23.375
30,23.312,23.375
32,23.312,23.375
34,23.312,23.375
36,23.312,23.375
38,23.312,23.375
40,23.375,23.375
42,23.375,23.375
44,23.375,23.375
46,23.375,23.375
48,23.375,23.375
50,23.375,23.375
52,23.375,23.437
54,23.375,23.375
56,23.375,23.375
58,23.375,23.437
60,23.375,23.437
62,23.375,23.375
64,23.437,23.375
66,23.375,23.375
68,23.437,23.375
70,23.5,23.375
72,23.5,23.437
74,23.437,23.437
76,23.437,23.437
78,23.437,23.437
80,23.437,23.437
82,23.437,23.437
84,23.437,23.375
86,23.437,23.437
88,23.437,23.437
90,23.5,23.437
92,23.5,23.437
94,23.5,23.437
96,23.5,23.437
98,23.5,23.437
100,23.5,23.437
102,23.5,23.437
104,23.5,23.437
106,23.5,23.437
108,23.562,23.437
110,23.5,23.437
112,23.5,23.437
114,23.5,23.437
116,23.5,23.437
118,23.5,23.437
120,23.5,23.437
122,23.5,23.437
124,23.5,23.5
126,23.562,23.437
128,23.562,23.437
130,23.562,23.5
132,23.562,23.437
134,23.562,23.437
136,23.562,23.437
138,23.562,23.437
140,23.562,23.5
142,23.562,23.437
144,23.562,23.5
146,23.562,23.437
148,23.625,23.5
150,23.625,23.437
152,23.562,23.5
154,23.625,23.5
156,23.562,23.5
158,23.625,23.5
160,23.625,23.5
162,23.625,23.5
164,23.625,23.5
166,23.625,23.5
168,23.625,23.5
170,23.625,23.5
172,23.625,23.5
174,23.625,23.5
176,23.625,23.5
178,23.625,23.5
180,23.625,23.5
182,23.625,23.5
184,23.687,23.5
186,23.625,23.5
188,23.625,23.5
190,23.687,23.5
192,23.687,23.5
194,23.625,23.5
196,23.687,23.562
198,23.687,23.5
200,23.687,23.5
202,23.687,23.5
204,23.687,23.5
206,23.687,23.5
208,23.687,23.562
210,23.687,23.562
212,23.687,23.5
214,23.687,23.562
216,23.687,23.5
218,23.687,23.562
220,23.687,23.375
222,23.687,23.562
224,23.687,23.562
226,23.687,23.562
228,23.75,23.562
230,23.812,23.5
232,23.687,23.562
234,23.687,23.562
236,23.687,23.562
238,23.687,23.562
240,23.687,23.562
242,23.75,23.562
244,23.75,23.562
246,23.75,23.562
248,23.75,23.562
250,23.75,23.562
252,23.75,23.562
254,23.75,23.562
256,23.75,23.562
258,23.75,23.562
260,23.75,23.562
262,23.812,23.562
264,23.812,23.625
266,23.812,23.625
268,23.75,23.562
270,23.812,23.562
272,23.812,23.562
274,23.812,23.562
276,23.812,23.562
278,23.812,23.562
280,23.812,23.562
282,23.812,23.562
284,23.812,23.625
286,23.812,23.562
288,23.812,23.625
290,23.812,23.625
292,23.812,23.562
294,23.812,23.562
296,23.812,23.562
298,23.812,23.562
300,23.812,23.562
302,23.812,23.562
304,23.812,23.562
306,23.812,23.625
308,23.812,23.625
310,23.812,23.625
312,23.875,23.625
314,23.812,23.625
316,23.875,23.625
318,23.812,23.625
320,23.812,23.625
322,23.875,23.625
324,23.875,23.625
326,23.875,23.625
328,23.875,23.625
330,23.875,23.625
332,23.875,23.562
334,23.875,23.625
336,23.875,23.625
338,23.875,23.625
340,23.875,23.625
342,23.875,23.625
344,23.875,23.625
346,23.875,23.625
348,23.875,23.625
350,23.875,23.625
352,23.937,23.625
354,23.875,23.625
356,23.875,23.625
358,23.875,23.562
360,23.875,23.625
362,23.875,23.625
364,23.875,23.625
366,23.875,23.625
368,23.875,23.625
370,23.875,23.625
372,23.875,23.625
374,23.875,23.625
376,23.875,23.625
378,23.875,23.625
380,23.875,23.625
382,23.875,23.625
384,23.875,23.625
386,23.875,23.625
388,23.875,23.625
390,23.875,23.687
392,23.875,23.625
394,23.875,23.625
396,23.937,23.625
398,23.937,23.562
400,23.875,23.625
402,23.937,23.625
404,23.937,23.625
406,23.875,23.625
408,23.875,23.562
410,23.937,23.625
412,23.937,23.625
414,23.937,23.625
416,23.937,23.562
418,23.937,23.625
420,23.875,23.625
422,23.812,23.625
424,23.937,23.625
426,23.937,23.625
428,23.937,23.625
430,23.875,23.625
432,23.937,23.625
434,23.937,23.625
436,23.875,23.625
438,23.875,23.625
440,23.937,23.625
442,23.875,23.625
444,23.937,23.625
446,23.875,23.625
448,23.875,23.625
450,23.875,23.625
452,23.875,23.687
454,23.875,23.625
456,23.875,23.625
458,23.875,23.625
460,23.875,23.625
462,23.875,23.687
464,23.937,23.625
466,23.875,23.625
468,23.875,23.625
470,23.875,23.687
472,23.937,23.687
474,23.875,23.687
476,23.875,23.687
478,23.875,23.625
480,23.875,23.687
482,23.937,23.687
484,23.875,23.625
486,24.0,23.687
488,23.875,23.687
490,23.937,23.625
492,23.875,23.687
494,23.937,23.687
496,23.937,23.687
498,23.937,23.687
500,23.937,23.687
502,23.937,23.687
504,23.937,23.687
506,23.937,23.687
508,23.875,23.687
510,23.937,23.687
512,23.937,23.75
514,23.937,23.687
516,23.937,23.687
518,23.937,23.687
520,23.937,23.687
522,23.937,23.75
524,23.937,23.687
526,23.937,23.687
528,23.937,23.687
530,23.937,23.75
532,23.937,23.75
534,23.937,23.687
536,23.937,23.75
538,23.937,23.687
540,23.937,23.75
542,23.937,23.75
544,24.0,23.75
546,23.937,23.75
548,23.937,23.75
550,23.937,23.687
552,23.937,23.75
