Time,Temp 0,Temp 1
0,24.0,23.875
2,24.0,23.875
4,24.0,23.875
6,24.0,23.875
8,24.0,23.937
10,24.062,23.937
12,24.062,23.875
14,24.062,23.875
16,24.062,23.937
18,24.062,23.937
20,24.062,23.937
22,24.062,24.0
24,24.125,23.937
26,24.125,23.937
28,24.125,23.937
30,24.125,23.937
32,24.125,23.937
34,24.125,23.937
36,24.187,24.0
38,24.125,23.937
40,24.125,24.0
42,24.187,24.0
44,24.125,23.937
46,24.187,24.0
48,24.187,24.0
50,24.187,24.0
52,24.25,23.937
54,24.187,24.0
56,24.25,24.0
58,24.187,24.0
60,24.187,24.0
62,24.25,24.062
64,24.25,24.0
66,24.25,24.0
68,24.25,24.0
70,24.25,24.062
72,24.25,24.062
74,24.312,24.062
76,24.25,24.062
78,24.25,24.062
80,24.312,24.062
82,24.312,24.062
84,24.312,24.062
86,24.312,24.125
88,24.312,24.062
90,24.375,24.062
92,24.312,24.062
94,24.375,24.062
96,24.375,24.062
98,24.312,24.062
100,24.375,24.062
102,24.437,24.062
104,24.375,24.062
106,24.375,24.062
108,24.375,24.125
110,24.375,24.062
112,24.375,24.125
114,24.437,24.125
116,24.375,24.125
118,24.375,24.125
120,24.437,24.125
122,24.437,24.125
124,24.437,24.125
126,24.437,24.125
128,24.437,24.125
130,24.437,24.187
132,24.437,24.187
134,24.437,24.187
136,24.437,24.187
138,24.5,24.125
140,24.437,24.187
142,24.437,24.187
144,24.5,24.187
146,24.437,24.187
148,24.5,24.125
150,24.437,24.187
152,24.5,24.187
154,24.5,24.187
156,24.5,24.187
158,24.5,24.187
160,24.5,24.187
162,24.5,24.187
164,24.562,24.187
166,24.562,24.187
168,24.562,24.187
170,24.562,24.187
172,24.562,24.187
174,24.562,24.187
176,24.562,24.187
178,24.562,24.187
180,24.562,24.187
182,24.562,24.187
184,24.562,24.25
186,24.562,24.25
188,24.562,24.187
190,24.562,24.25
192,24.625,24.25
194,24.625,24.25
196,24.625,24.25
198,24.625,24.25
200,24.625,24.25
202,24.625,24.25
204,24.625,24.25
206,24.625,24.25
208,24.625,24.312
210,24.625,24.25
212,24.625,24.312
214,24.625,24.25
216,24.687,24.312
218,24.687,24.25
220,24.687,24.25
222,24.625,24.25
224,24.687,24.312
226,24.687,24.25
228,24.687,24.25
230,24.687,24.312
232,24.687,24.312
234,24.687,24.312
236,24.687,24.312
238,24.687,24.312
240,24.687,24.312
242,24.687,24.312
244,24.687,24.312
246,24.687,24.312
248,24.687,24.312
250,24.687,24.312
252,24.75,24.375
254,24.687,24.312
256,24.687,24.375
258,24.75,24.375
260,24.687,24.375
262,24.687,24.375
264,24.75,24.375
266,24.687,24.375
268,24.75,24.375
270,24.75,24.375
272,24.75,24.375
274,24.75,24.375
276,24.75,24.375
278,24.75,24.375
280,24.75,24.375
282,24.75,24.375
284,24.75,24.375
286,24.75,24.375
288,24.75,24.437
290,24.75,24.375
292,24.75,24.437
294,24.75,24.375
296,24.75,24.437
298,24.75,24.437
300,24.75,24.437
302,24.812,24.437
304,24.75,24.437
306,24.75,24.437
308,24.75,24.437
310,24.812,24.437
312,24.812,24.437
314,24.812,24.437
316,24.812,24.5
318,24.812,24.437
320,24.812,24.5
322,24.812,24.437
324,24.812,24.5
326,24.812,24.5
328,24.812,24.5
330,24.812,24.5
332,24.812,24.5
334,24.812,24.5
336,24.812,24.5
338,24.812,24.5
340,24.812,24.5
342,24.875,24.5
344,24.812,24.5
346,24.812,24.5
348,24.812,24.5
350,24.812,24.5
352,24.875,24.5
354,24.812,24.5
356,24.812,24.5
358,24.812,24.562
360,24.812,24.562
362,24.875,24.562
364,24.875,24.5
366,24.875,24.562
368,24.875,24.562
370,24.875,24.562
372,24.875,24.562
374,24.875,24.562
376,24.875,24.562
378,24.875,24.562
380,24.875,24.562
382,24.937,24.562
384,24.937,24.625
386,24.937,24.562
388,24.875,24.625
390,24.875,24.562
392,24.937,24.562
394,24.937,24.562
396,24.937,24.562
398,24.937,24.625
400,24.937,24.625
402,24.937,24.625
404,24.937,24.625
406,24.937,24.687
408,24.937,24.625
410,24.937,24.625
412,24.937,24.625
414,24.937,24.625
416,24.937,24.625
418,25.0,24.625
420,24.937,24.625
422,24.937,24.625
424,24.937,24.625
426,24.937,24.687
428,24.937,24.625
430,24.937,24.625
432,24.937,24.687
434,24.937,24.625
436,24.937,24.625
