Time,Temp 0,Temp 1
0,24.562,24.5
2,24.625,24.5
4,24.562,24.5
6,24.562,24.437
8,24.625,24.5
10,24.562,24.5
12,24.562,24.5
14,24.562,24.5
16,24.625,24.5
18,24.625,24.5
20,24.625,24.5
22,24.625,24.5
24,24.625,24.5
26,24.625,24.562
28,24.687,24.562
30,24.625,24.562
32,24.625,24.562
34,24.625,24.5
36,24.625,24.562
38,24.687,24.562
40,24.687,24.562
42,24.687,24.562
44,24.687,24.625
46,24.687,24.562
48,24.687,24.562
50,24.687,24.625
52,24.687,24.562
54,24.687,24.562
56,24.75,24.625
58,24.687,24.562
60,24.75,24.625
62,24.75,24.625
64,24.75,24.625
66,24.75,24.625
68,24.75,24.625
70,24.75,24.625
72,24.75,24.625
74,24.75,24.625
76,24.812,24.625
78,24.75,24.625
80,24.75,24.625
82,24.75,24.625
84,24.812,24.625
86,24.812,24.625
88,24.812,24.625
90,24.75,24.625
92,24.812,24.687
94,24.812,24.687
96,24.812,24.687
98,24.812,24.687
100,24.812,24.687
102,24.812,24.687
104,24.812,24.687
106,24.812,24.687
108,24.812,24.687
110,24.812,24.687
112,24.875,24.687
114,24.875,24.687
116,24.875,24.75
118,24.875,24.687
120,24.875,24.75
122,24.875,24.75
124,24.937,24.75
126,24.875,24.75
128,24.937,24.75
130,24.875,24.75
132,24.937,24.75
134,24.937,24.687
136,24.937,24.75
138,24.937,24.75
140,24.937,24.75
142,24.937,24.812
144,24.937,24.75
146,24.937,24.75
148,24.937,24.75
150,24.937,24.75
152,24.937,24.812
154,24.937,24.812
156,24.937,24.75
158,24.937,24.812
160,24.937,24.75
162,24.937,24.812
164,25.0,24.812
166,24.937,24.812
168,25.0,24.812
170,25.0,24.812
172,25.0,24.812
174,25.0,24.812
176,25.0,24.812
178,25.0,24.812
180,25.0,24.812
182,25.0,24.812
184,25.0,24.875
186,25.0,24.812
188,25.0,24.812
190,25.062,24.875
192,25.0,24.875
194,25.0,24.812
196,25.062,24.875
198,25.0,24.875
200,25.062,24.875
202,25.062,24.875
204,25.062,24.875
206,25.062,24.875
208,25.062,24.875
210,25.062,24.875
212,25.062,24.875
214,25.062,24.875
216,25.062,24.875
218,25.062,24.875
220,25.062,24.875
222,25.062,24.812
224,25.062,24.875
226,25.062,24.875
228,25.062,24.875
230,25.062,24.937
232,25.062,24.937
234,25.062,24.937
236,25.062,24.937
238,25.062,24.875
240,25.125,24.875
242,25.062,24.937
244,25.125,24.937
246,25.125,24.937
248,25.125,24.937
250,25.125,24.937
252,25.125,24.937
254,25.125,24.937
256,25.125,24.937
258,25.125,24.937
260,25.125,24.937
262,25.062,24.937
264,25.125,24.937
266,25.125,24.937
268,25.125,25.0
270,25.125,25.0
272,25.125,25.0
274,25.187,25.0
276,25.187,24.937
278,25.187,24.937
280,25.187,25.0
282,25.187,25.0
284,25.187,25.0
286,25.187,25.0
288,25.187,25.0
290,25.187,25.0
292,25.187,25.0
294,25.187,25.0
296,25.187,25.0
298,25.187,25.062
300,25.187,25.0
302,25.187,25.0
304,25.187,25.0
306,25.187,25.0
308,25.25,25.0
310,25.25,25.0
312,25.187,25.0
314,25.187,25.0
316,25.25,25.0
318,25.25,25.062
320,25.25,25.062
322,25.25,25.062
324,25.25,25.062
326,25.25,25.062
328,25.25,25.0
330,25.25,25.062
332,25.25,25.0
334,25.25,25.062
336,25.312,25.0
338,25.25,25.062
340,25.25,25.062
342,25.312,25.062
344,25.25,25.062
346,25.312,25.062
348,25.312,25.062
350,25.312,25.062
352,25.312,25.062
354,25.25,25.062
356,25.312,25.125
358,25.312,25.125
360,25.312,25.062
362,25.312,25.125
364,25.312,25.125
366,25.312,25.062
368,25.25,25.125
370,25.312,25.125
372,25.312,25.125
374,25.312,25.062
376,25.312,25.125
378,25.312,25.125
380,25.312,25.125
382,25.312,25.125
384,25.312,25.125
386,25.312,25.125
388,25.312,25.125
390,25.312,25.125
392,25.312,25.125
394,25.312,25.125
396,25.312,25.125
398,25.312,25.125
400,25.312,25.125
402,25.312,25.125
404,25.312,25.125
406,25.312,25.125
408,25.312,25.125
410,25.312,25.125
412,25.312,25.125
414,25.312,25.125
416,25.312,25.125
418,25.312,25.125
420,25.312,25.125
422,25.312,25.125
424,25.312,25.125
426,25.312,25.125
428,25.375,25.125
430,25.312,25.125
432,25.312,25.125
434,25.25,25.125
436,25.25,25.187
438,25.25,25.125
440,25.312,25.187
442,25.312,25.187
444,25.25,25.125
446,25.312,25.187
448,25.312,25.187
450,25.25,25.187
452,25.25,25.187
454,25.312,25.125
