Time,Temp 0,Temp 1
0,23.25,23.312
2,23.312,23.25
4,23.312,23.312
6,23.312,23.312
8,23.312,23.25
10,23.312,23.312
12,23.312,23.312
14,23.312,23.312
16,23.375,23.25
18,23.312,23.312
20,23.375,23.312
22,23.312,23.25
24,23.375,23.312
26,23.375,23.312
28,23.375,23.312
30,23.375,23.312
32,23.312,23.312
34,23.375,23.312
36,23.375,23.312
38,23.375,23.312
40,23.375,23.312
42,23.375,23.312
44,23.375,23.312
46,23.375,23.312
48,23.437,23.312
50,23.437,23.312
52,23.437,23.312
54,23.375,23.312
56,23.375,23.312
58,23.437,23.312
60,23.437,23.375
62,23.437,23.312
64,23.437,23.312
66,23.437,23.375
68,23.437,23.375
70,23.437,23.375
72,23.5,23.375
74,23.437,23.312
76,23.5,23.375
78,23.437,23.375
80,23.5,23.375
82,23.5,23.312
84,23.5,23.375
86,23.5,23.375
88,23.5,23.375
90,23.5,23.375
92,23.562,23.375
94,23.5,23.312
96,23.5,23.375
98,23.562,23.375
100,23.562,23.375
102,23.5,23.375
104,23.5,23.375
106,23.562,23.375
108,23.562,23.375
110,23.562,23.375
112,23.562,23.375
114,23.562,23.375
116,23.562,23.375
118,23.562,23.437
120,23.562,23.437
122,23.562,23.437
124,23.562,23.375
126,23.562,23.437
128,23.5,23.437
130,23.562,23.437
132,23.562,23.437
134,23.562,23.437
136,23.562,23.375
138,23.625,23.437
140,23.625,23.437
142,23.625,23.437
144,23.625,23.437
146,23.625,23.437
148,23.625,23.437
150,23.625,23.437
152,23.625,23.437
154,23.625,23.375
156,23.625,23.437
158,23.625,23.437
160,23.687,23.437
162,23.687,23.437
164,23.625,23.437
166,23.687,23.437
168,23.687,23.437
170,23.687,23.437
172,23.687,23.437
174,23.687,23.437
176,23.687,23.437
178,23.687,23.437
180,23.687,23.437
182,23.687,23.437
184,23.562,23.437
186,23.687,23.437
188,23.687,23.437
190,23.687,23.5
192,23.687,23.5
194,23.687,23.437
196,23.687,23.5
198,23.75,23.5
200,23.75,23.5
202,23.75,23.437
204,23.75,23.5
206,23.75,23.5
208,23.75,23.5
210,23.75,23.5
212,23.75,23.5
214,23.812,23.5
216,23.75,23.5
218,23.75,23.5
220,23.812,23.5
222,23.75,23.5
224,23.812,23.5
226,23.812,23.5
228,23.812,23.5
230,23.812,23.562
232,23.75,23.562
234,23.812,23.562
236,23.812,23.5
238,23.812,23.562
240,23.812,23.5
242,23.812,23.5
244,23.812,23.562
246,23.812,23.5
248,23.812,23.562
250,23.812,23.562
252,23.812,23.562
254,23.812,23.562
256,23.812,23.562
258,23.812,23.562
260,23.812,23.562
262,23.812,23.562
264,23.812,23.562
266,23.812,23.625
268,23.812,23.562
270,23.812,23.562
272,23.75,23.562
274,23.812,23.562
276,23.812,23.562
278,23.812,23.562
280,23.812,23.625
282,23.812,23.562
284,23.812,23.562
286,23.812,23.562
288,23.812,23.562
290,23.812,23.625
292,23.812,23.562
294,23.812,23.625
296,23.812,23.562
298,23.812,23.625
300,23.812,23.625
302,23.875,23.687
304,23.812,23.625
306,23.812,23.625
308,23.812,23.625
310,23.812,23.625
312,23.875,23.687
314,23.875,23.625
316,23.875,23.625
318,23.875,23.625
320,23.875,23.625
322,23.875,23.687
324,23.875,23.687
326,23.875,23.687
328,23.875,23.687
330,23.875,23.625
332,23.875,23.687
334,23.875,23.687
336,23.875,23.687
338,23.875,23.687
340,23.875,23.687
342,23.875,23.687
344,23.875,23.687
346,23.875,23.687
348,23.875,23.75
350,23.875,23.75
352,23.875,23.687
354,23.875,23.75
356,23.875,23.75
358,23.875,23.687
360,23.875,23.687
362,23.937,23.75
364,23.875,23.687
366,23.937,23.687
368,23.875,23.687
370,23.875,23.75
372,23.875,23.75
374,23.875,23.75
376,23.875,23.75
378,23.875,23.75
