Time,Temp 0,Temp 1
0,23.312,23.25
2,23.312,23.187
4,23.312,23.187
6,23.312,23.25
8,23.312,23.25
10,23.312,23.187
12,23.375,23.187
14,23.312,23.187
16,23.312,23.25
18,23.312,23.187
20,23.312,23.187
22,23.312,23.187
24,23.375,23.25
26,23.375,23.187
28,23.312,23.187
30,23.375,23.187
32,23.375,23.187
34,23.375,23.25
36,23.375,23.25
38,23.5,23.25
40,23.437,23.25
42,23.375,23.187
44,23.375,23.187
46,23.437,23.25
48,23.437,23.187
50,23.437,23.25
52,23.437,23.25
54,23.437,23.25
56,23.437,23.25
58,23.437,23.25
60,23.437,23.25
62,23.5,23.25
64,23.437,23.25
66,23.5,23.25
68,23.5,23.25
70,23.5,23.25
72,23.437,23.25
74,23.5,23.312
76,23.5,23.25
78,23.5,23.25
80,23.5,23.25
82,23.5,23.25
84,23.5,23.25
86,23.5,23.312
88,23.5,23.312
90,23.5,23.312
92,23.562,23.312
94,23.5,23.312
96,23.562,23.312
98,23.562,23.312
100,23.5,23.312
102,23.562,23.312
104,23.5,23.312
106,23.562,23.25
108,23.562,23.312
110,23.562,23.312
112,23.562,23.312
114,23.562,23.312
116,23.562,23.312
118,23.562,23.312
120,23.562,23.187
122,23.562,23.312
124,23.562,23.312
126,23.562,23.312
128,23.562,23.312
130,23.562,23.312
132,23.562,23.312
134,23.562,23.312
136,23.625,23.312
138,23.562,23.312
140,23.625,23.312
142,23.625,23.312
144,23.625,23.312
146,23.625,23.312
148,23.625,23.375
150,23.625,23.375
152,23.625,23.312
154,23.625,23.312
156,23.687,23.375
158,23.625,23.375
160,23.687,23.312
162,23.625,23.375
164,23.625,23.312
166,23.687,23.375
168,23.812,23.375
170,23.687,23.375
172,23.75,23.375
174,23.687,23.375
176,23.625,23.375
178,23.687,23.375
180,23.687,23.375
182,23.687,23.375
184,23.687,23.375
186,23.687,23.375
188,23.687,23.375
190,23.687,23.375
192,23.687,23.375
194,23.75,23.437
196,23.75,23.437
198,23.75,23.437
200,23.75,23.437
202,23.75,23.375
204,23.75,23.375
206,23.75,23.437
208,23.812,23.437
210,23.812,23.437
212,23.75,23.437
214,23.75,23.437
216,23.812,23.437
218,23.812,23.437
220,23.75,23.437
222,23.75,23.437
224,23.812,23.437
226,23.812,23.437
228,23.812,23.437
230,23.812,23.5
232,23.812,23.437
234,23.812,23.5
236,23.812,23.5
238,23.812,23.437
240,23.875,23.5
242,23.812,23.437
244,23.875,23.5
246,23.875,23.5
248,23.875,23.5
250,23.875,23.5
252,23.875,23.562
254,23.812,23.5
256,23.875,23.5
258,23.875,23.5
260,23.875,23.5
262,23.875,23.5
264,23.875,23.5
266,23.875,23.5
268,23.875,23.562
270,23.875,23.5
272,23.937,23.562
274,23.875,23.562
276,23.937,23.5
278,23.875,23.5
280,23.875,23.562
282,23.937,23.5
284,23.937,23.562
286,23.937,23.562
288,23.937,23.562
290,23.937,23.562
292,23.937,23.562
294,23.937,23.562
296,23.937,23.625
298,24.0,23.562
300,23.937,23.562
302,23.937,23.562
304,23.937,23.562
306,23.937,23.562
308,24.0,23.625
310,24.0,23.562
312,24.0,23.562
314,24.0,23.625
316,24.0,23.562
318,24.0,23.562
320,23.937,23.625
322,24.0,23.562
324,24.0,23.562
326,23.937,23.625
328,24.0,23.625
330,24.0,23.625
332,24.0,23.625
334,24.0,23.562
336,24.0,23.562
338,24.0,23.562
340,24.0,23.625
342,24.0,23.687
344,24.0,23.625
346,24.0,23.625
348,24.0,23.625
350,24.0,23.625
352,24.0,23.625
354,24.062,23.625
356,24.062,23.687
358,24.062,23.625
360,24.062,23.625
362,24.062,23.687
364,24.062,23.625
366,24.062,23.625
368,24.062,23.687
370,24.062,23.625
372,24.062,23.687
374,24.062,23.687
376,24.062,23.687
378,24.062,23.687
380,24.062,23.687
382,24.125,23.687
384,24.125,23.687
386,24.125,23.687
388,24.062,23.687
390,24.062,23.687
392,24.125,23.75
394,24.125,23.75
396,24.125,23.687
398,24.125,23.687
400,24.125,23.75
402,24.125,23.687
404,24.125,23.687
406,24.125,23.75
408,24.187,23.75
410,24.125,23.75
412,24.187,23.75
414,24.187,23.75
416,24.125,23.75
418,24.187,23.75
420,24.187,23.75
422,24.187,23.75
424,24.187,23.812
426,24.187,23.812
428,24.187,23.812
430,24.25,23.812
432,24.25,23.75
434,24.187,23.812
436,24.187,23.812
438,24.25,23.812
440,24.25,23.812
442,24.25,23.812
444,24.25,23.812
446,24.25,23.812
448,24.25,23.812
450,24.25,23.812
452,24.312,23.875
454,24.312,23.812
456,24.312,23.812
458,24.312,23.812
460,24.312,23.812
462,24.312,23.812
464,24.312,23.875
466,24.312,23.812
468,24.375,23.875
470,24.312,23.875
472,24.312,23.875
474,24.312,23.875
476,24.375,23.875
478,24.312,23.875
480,24.375,23.875
482,24.375,23.875
484,24.375,23.875
486,24.375,23.875
487,23.25,23.312
489,23.25,23.312
491,23.25,23.312
493,23.25,23.312
495,23.312,23.312
498,23.25,23.312
500,23.312,23.312
502,23.312,23.312
504,23.312,23.312
506,23.312,23.312
508,23.312,23.312
510,23.312,23.312
512,23.312,23.312
514,23.312,23.375
516,23.312,23.312
518,23.312,23.312
520,23.375,23.312
522,23.375,23.312
524,23.375,23.312
526,23.375,23.187
528,23.375,23.312
530,23.375,23.375
532,23.437,23.375
534,23.375,23.375
536,23.375,23.375
538,23.437,23.375
540,23.437,23.375
542,23.437,23.375
544,23.375,23.375
546,23.437,23.375
548,23.437,23.375
550,23.437,23.375
552,23.437,23.375
554,23.562,23.437
556,23.5,23.437
558,23.5,23.375
560,23.5,23.437
562,23.5,23.375
564,23.5,23.375
566,23.5,23.375
568,23.562,23.437
570,23.562,23.375
572,23.562,23.437
574,23.562,23.437
576,23.562,23.437
578,23.562,23.437
580,23.625,23.437
582,23.562,23.437
584,23.562,23.437
586,23.562,23.5
588,23.562,23.437
590,23.625,23.5
592,23.625,23.5
594,23.625,23.437
596,23.625,23.5
598,23.625,23.437
600,23.625,23.5
602,23.625,23.5
604,23.625,23.5
606,23.625,23.5
608,23.625,23.437
610,23.687,23.5
612,23.625,23.5
614,23.687,23.5
616,23.625,23.5
618,23.687,23.5
620,23.687,23.562
622,23.687,23.562
624,23.687,23.5
626,23.75,23.5
628,23.75,23.562
630,23.75,23.5
632,23.75,23.562
634,23.75,23.562
636,23.75,23.562
638,23.75,23.562
640,23.75,23.562
642,23.75,23.562
644,23.812,23.562
646,23.812,23.562
648,23.812,23.562
650,23.937,23.562
652,23.812,23.562
654,23.812,23.562
656,23.812,23.625
658,23.812,23.625
660,23.812,23.562
662,23.812,23.625
664,23.812,23.625
666,23.812,23.625
668,23.812,23.625
670,23.812,23.625
672,23.875,23.625
674,23.875,23.625
676,23.875,23.625
678,23.875,23.625
680,23.875,23.625
682,23.875,23.625
684,23.875,23.625
686,23.875,23.562
688,23.875,23.687
690,23.875,23.625
692,23.875,23.687
694,23.875,23.687
696,23.937,23.625
698,23.937,23.625
700,23.937,23.625
702,23.937,23.625
704,23.812,23.687
706,23.937,23.687
708,23.937,23.687
710,23.937,23.687
712,23.937,23.687
714,23.937,23.687
716,23.937,23.687
718,23.937,23.687
720,23.937,23.687
722,23.937,23.687
724,24.0,23.687
726,24.0,23.687
728,23.937,23.687
730,24.0,23.687
732,24.0,23.687
734,24.0,23.687
736,24.0,23.687
738,24.062,23.687
740,24.0,23.687
742,24.0,23.75
744,24.0,23.75
746,24.062,23.75
748,24.062,23.75
750,24.062,23.75
752,24.062,23.75
754,24.062,23.75
756,24.062,23.75
758,24.062,23.75
760,24.062,23.75
762,24.062,23.75
764,24.125,23.687
766,24.062,23.812
768,24.125,23.75
770,24.125,23.75
772,24.125,23.812
774,24.062,23.75
776,24.125,23.75
778,24.125,23.812
780,24.125,23.75
782,24.125,23.812
784,24.125,23.75
786,24.125,23.812
788,24.125,23.812
790,24.125,23.812
792,24.125,23.812
794,24.125,23.812
796,24.187,23.812
798,24.125,23.75
800,24.187,23.812
802,24.125,23.812
804,24.187,23.812
806,24.187,23.75
808,24.187,23.812
810,24.125,23.812
812,24.187,23.812
814,24.062,23.812
816,24.125,23.812
818,24.187,23.812
820,24.187,23.875
