Time,Temp 0,Temp 1
0,23.125,23.312
2,23.187,23.375
4,23.187,23.375
6,23.187,23.312
8,23.187,23.375
10,23.187,23.375
12,23.187,23.312
14,23.187,23.375
16,23.187,23.375
18,23.187,23.375
20,23.25,23.375
22,23.25,23.375
24,23.25,23.375
26,23.25,23.375
28,23.25,23.375
30,23.25,23.375
32,23.25,23.375
34,23.25,23.375
36,23.25,23.375
38,23.25,23.375
40,23.25,23.375
42,23.25,23.375
44,23.25,23.375
46,23.25,23.375
48,23.312,23.375
50,23.312,23.375
52,23.312,23.375
54,23.312,23.375
56,23.312,23.375
58,23.312,23.375
60,23.312,23.437
62,23.312,23.437
64,23.312,23.437
66,23.312,23.437
68,23.312,23.437
70,23.312,23.375
72,23.312,23.375
74,23.312,23.437
76,23.312,23.437
78,23.375,23.437
80,23.312,23.437
82,23.375,23.375
84,23.375,23.437
86,23.312,23.437
88,23.375,23.437
90,23.375,23.375
92,23.375,23.437
94,23.375,23.437
96,23.375,23.437
98,23.375,23.437
100,23.375,23.437
102,23.312,23.437
104,23.375,23.437
106,23.375,23.437
108,23.375,23.437
110,23.437,23.437
112,23.375,23.437
114,23.375,23.437
116,23.437,23.437
118,23.437,23.437
120,23.437,23.5
122,23.437,23.5
124,23.437,23.5
126,23.437,23.5
128,23.437,23.437
130,23.437,23.5
132,23.437,23.437
134,23.437,23.5
136,23.437,23.5
138,23.375,23.5
140,23.5,23.5
142,23.437,23.5
144,23.5,23.5
146,23.5,23.5
148,23.437,23.5
150,23.5,23.562
152,23.5,23.5
154,23.5,23.5
156,23.5,23.5
158,23.5,23.5
160,23.5,23.5
162,23.5,23.5
164,23.5,23.5
166,23.5,23.562
168,23.5,23.5
170,23.5,23.5
172,23.562,23.562
174,23.5,23.5
176,23.562,23.562
178,23.5,23.5
180,23.562,23.562
182,23.562,23.562
184,23.562,23.5
186,23.562,23.5
188,23.562,23.562
190,23.562,23.562
192,23.562,23.562
194,23.562,23.562
196,23.562,23.562
198,23.562,23.562
200,23.562,23.562
202,23.562,23.562
204,23.625,23.562
206,23.562,23.562
208,23.562,23.5
210,23.562,23.562
212,23.562,23.562
214,23.625,23.625
216,23.625,23.562
218,23.625,23.562
220,23.625,23.625
222,23.625,23.562
224,23.625,23.625
226,23.625,23.562
228,23.625,23.562
230,23.625,23.562
232,23.687,23.562
234,23.625,23.562
236,23.625,23.562
238,23.625,23.625
240,23.625,23.562
242,23.625,23.625
244,23.625,23.625
246,23.625,23.625
248,23.625,23.562
250,23.625,23.562
252,23.625,23.625
254,23.625,23.625
256,23.562,23.625
258,23.687,23.625
260,23.625,23.625
262,23.625,23.625
264,23.625,23.625
266,23.625,23.562
268,23.625,23.562
270,23.625,23.625
272,23.687,23.625
274,23.687,23.625
276,23.687,23.625
278,23.687,23.625
280,23.687,23.625
282,23.687,23.687
284,23.687,23.625
286,23.687,23.625
288,23.687,23.687
290,23.687,23.687
292,23.687,23.625
294,23.687,23.625
296,23.687,23.625
298,23.75,23.625
300,23.75,23.687
302,23.75,23.625
304,23.75,23.625
306,23.75,23.687
308,23.75,23.687
310,23.687,23.625
312,23.75,23.687
314,23.75,23.625
316,23.75,23.625
318,23.75,23.625
320,23.812,23.687
322,23.812,23.687
324,23.75,23.625
326,23.812,23.625
328,23.812,23.625
330,23.75,23.687
332,23.812,23.687
334,23.812,23.687
336,23.812,23.687
338,23.812,23.687
340,23.812,23.687
342,23.812,23.687
344,23.812,23.687
346,23.812,23.687
348,23.812,23.687
350,23.812,23.687
352,23.875,23.75
354,23.812,23.75
356,23.812,23.75
358,23.812,23.687
360,23.812,23.687
362,23.812,23.687
364,23.812,23.75
366,23.812,23.75
368,23.812,23.75
370,23.875,23.687
372,23.937,23.687
374,23.812,23.75
376,23.812,23.687
378,23.875,23.75
380,23.812,23.75
382,23.812,23.75
384,23.812,23.687
386,23.875,23.75
388,23.875,23.75
390,23.812,23.75
392,23.812,23.75
394,23.875,23.75
396,23.812,23.75
398,23.875,23.75
400,23.875,23.75
402,23.812,23.75
404,23.875,23.75
406,23.875,23.75
408,23.875,23.75
410,23.875,23.687
412,23.875,23.75
414,23.812,23.75
416,23.875,23.75
418,23.812,23.812
420,23.875,23.75
422,23.875,23.75
424,23.875,23.75
426,23.875,23.75
428,23.812,23.75
430,23.875,23.75
432,23.812,23.812
434,23.812,23.75
436,23.812,23.75
438,23.875,23.75
440,23.875,23.812
442,23.812,23.75
444,23.812,23.812
446,23.875,23.75
448,23.875,23.75
450,23.875,23.75
452,23.812,23.812
454,23.812,23.75
456,23.812,23.812
458,23.875,23.75
460,23.875,23.812
462,23.875,23.812
464,23.875,23.812
466,23.875,23.812
468,23.812,23.812
470,23.875,23.812
472,23.875,23.812
474,23.812,23.812
476,23.875,23.812
478,23.875,23.812
480,23.875,23.75
482,23.875,23.812
484,23.875,23.812
486,23.875,23.812
488,23.875,23.812
490,23.875,23.812
492,23.875,23.812
494,23.875,23.812
496,23.875,23.812
498,23.812,23.812
500,23.875,23.812
502,23.812,23.812
504,23.875,23.812
506,23.812,23.812
508,23.875,23.812
510,23.875,23.812
512,23.812,23.812
514,23.812,23.812
516,23.812,23.812
518,23.812,23.812
520,23.875,23.75
522,23.75,23.812
524,23.812,23.812
526,23.812,23.75
528,23.812,23.812
530,23.812,23.812
532,23.812,23.75
534,23.812,23.812
536,23.875,23.812
538,23.812,23.812
540,23.812,23.812
542,23.812,23.812
544,23.812,23.812
546,23.687,23.812
548,23.812,23.812
550,23.812,23.812
552,23.812,23.812
554,23.75,23.812
556,23.75,23.812
558,23.75,23.812
560,23.75,23.812
562,23.75,23.812
564,23.75,23.812
566,23.75,23.812
568,23.75,23.812
570,23.75,23.812
572,23.75,23.812
574,23.75,23.812
576,23.75,23.812
