Time,Temp 0,Temp 1
0,23.5,23.5
2,23.5,23.5
4,23.5,23.5
6,23.562,23.562
8,23.562,23.5
10,23.562,23.5
12,23.562,23.5
14,23.562,23.5
16,23.5,23.5
18,23.562,23.5
20,23.562,23.5
22,23.562,23.5
24,23.562,23.5
26,23.562,23.5
28,23.562,23.562
30,23.562,23.5
32,23.562,23.5
34,23.625,23.5
36,23.625,23.5
38,23.562,23.5
40,23.562,23.5
42,23.625,23.5
44,23.625,23.5
46,23.625,23.5
48,23.562,23.5
50,23.625,23.5
52,23.625,23.5
54,23.625,23.5
56,23.625,23.5
58,23.625,23.5
60,23.625,23.562
62,23.625,23.5
64,23.625,23.562
66,23.625,23.562
68,23.625,23.562
70,23.625,23.562
72,23.625,23.562
74,23.625,23.562
76,23.625,23.562
78,23.625,23.562
80,23.625,23.562
82,23.687,23.562
84,23.625,23.562
86,23.687,23.562
88,23.687,23.562
90,23.687,23.562
92,23.687,23.562
94,23.687,23.562
96,23.687,23.562
98,23.687,23.562
100,23.687,23.625
102,23.687,23.562
104,23.687,23.625
106,23.687,23.625
108,23.687,23.562
110,23.687,23.625
112,23.687,23.625
114,23.687,23.625
116,23.687,23.625
118,23.687,23.625
120,23.687,23.562
122,23.687,23.562
124,23.687,23.562
126,23.687,23.625
128,23.687,23.625
130,23.687,23.625
132,23.687,23.625
134,23.687,23.625
136,23.687,23.625
138,23.687,23.625
140,23.75,23.625
142,23.75,23.625
144,23.687,23.625
146,23.75,23.625
148,23.75,23.625
150,23.75,23.625
152,23.75,23.625
154,23.75,23.625
156,23.75,23.625
158,23.687,23.625
160,23.75,23.625
162,23.75,23.625
164,23.75,23.625
166,23.75,23.625
168,23.75,23.625
170,23.75,23.625
172,23.75,23.625
174,23.75,23.687
176,23.75,23.625
178,23.75,23.625
180,23.75,23.625
182,23.75,23.625
184,23.75,23.625
186,23.75,23.687
188,23.75,23.625
190,23.75,23.687
192,23.75,23.687
194,23.75,23.625
196,23.75,23.687
198,23.812,23.625
200,23.75,23.687
202,23.75,23.625
204,23.812,23.687
206,23.812,23.687
208,23.75,23.687
210,23.75,23.687
212,23.75,23.687
214,23.812,23.687
216,23.812,23.687
218,23.812,23.687
220,23.812,23.687
222,23.812,23.687
224,23.812,23.687
226,23.812,23.687
228,23.812,23.687
230,23.812,23.687
232,23.812,23.687
234,23.812,23.687
236,23.812,23.687
238,23.812,23.687
240,23.812,23.687
242,23.812,23.687
244,23.812,23.687
246,23.812,23.687
248,23.812,23.687
250,23.812,23.687
252,23.875,23.687
254,23.875,23.687
256,23.875,23.687
258,23.812,23.687
260,23.812,23.625
262,23.812,23.687
264,23.812,23.687
266,23.812,23.687
268,23.812,23.625
270,23.812,23.687
272,23.812,23.687
274,23.875,23.687
276,23.812,23.687
278,23.812,23.687
280,23.812,23.687
282,23.812,23.687
284,23.812,23.687
286,23.875,23.687
288,23.812,23.687
290,23.875,23.687
292,23.812,23.687
294,23.875,23.687
296,23.875,23.687
298,23.875,23.687
300,23.875,23.687
302,23.875,23.687
304,23.875,23.687
306,23.875,23.687
308,23.875,23.687
310,23.875,23.687
312,23.875,23.687
314,23.875,23.687
316,23.875,23.687
318,23.875,23.687
320,23.875,23.687
322,23.875,23.687
324,23.875,23.687
326,23.937,23.687
328,23.937,23.687
330,23.937,23.687
332,23.937,23.687
334,23.875,23.687
336,23.875,23.687
338,23.875,23.687
340,23.937,23.75
342,23.937,23.75
344,23.875,23.687
346,23.875,23.75
348,23.937,23.687
350,23.937,23.687
352,23.937,23.687
354,23.937,23.75
356,23.937,23.75
358,23.937,23.75
360,23.937,23.75
362,23.937,23.687
364,23.937,23.75
366,23.937,23.687
368,23.937,23.75
370,23.937,23.75
372,23.937,23.75
374,23.937,23.75
376,23.937,23.75
378,23.937,23.75
380,23.937,23.75
382,23.937,23.75
384,23.937,23.812
386,23.937,23.812
388,23.937,23.75
390,23.937,23.75
392,23.937,23.75
394,23.937,23.75
396,23.937,23.75
398,23.937,23.812
400,24.0,23.75
402,23.937,23.812
404,23.937,23.812
406,24.0,23.812
408,24.0,23.812
410,23.937,23.812
412,23.937,23.75
414,23.937,23.812
416,24.0,23.812
418,24.0,23.812
420,23.937,23.812
422,24.0,23.812
424,24.0,23.812
426,24.0,23.812
428,24.0,23.812
430,24.0,23.875
432,24.0,23.812
434,24.0,23.875
436,24.0,23.812
438,24.0,23.812
440,24.0,23.875
442,24.0,23.812
444,24.0,23.812
446,24.0,23.812
448,24.0,23.812
450,24.0,23.812
452,24.0,23.875
454,24.0,23.875
456,24.0,23.875
458,24.0,23.875
460,24.0,23.875
462,24.0,23.875
464,24.062,23.875
466,24.062,23.875
468,24.062,23.875
470,24.062,23.875
472,24.062,23.875
474,24.062,23.875
476,24.062,23.875
478,24.062,23.875
480,24.062,23.875
482,24.062,23.937
484,24.062,23.875
486,24.062,23.875
488,24.125,23.937
490,24.062,23.875
492,24.062,23.875
494,24.062,23.937
496,24.062,23.937
498,24.062,23.937
500,24.125,23.937
502,24.125,23.875
504,24.062,23.937
506,24.125,23.937
508,24.125,23.937
510,24.125,23.937
512,24.125,23.937
514,24.062,23.937
516,24.125,23.937
518,24.062,23.937
520,24.125,24.0
522,24.125,23.937
524,24.125,23.937
526,24.125,23.937
528,24.062,24.0
530,24.125,23.937
532,24.125,23.937
534,24.062,23.937
536,24.062,23.937
538,24.062,23.937
