Time,LPG,CO,Smoke
11:56:38.409578,0.007733281333377237,0.005029927638130887,0.02064634407137159
11:56:38.760766,0.007737005754301774,0.005033276641672956,0.020656965683041376
11:56:39.111909,0.00771550353700875,0.005013950323215957,0.020595648689599552
11:56:39.463386,0.0076959974338079735,0.004996435928043376,0.020540034010231478
11:56:39.815144,0.007726195081925675,0.005023557375671162,0.020626135876544292
11:56:40.166884,0.007708390199827133,0.005007561343341788,0.02057536643998889
11:56:40.518608,0.007715503537008735,0.005013950323215947,0.020595648689599486
11:56:40.870357,0.0077350692023121165,0.005031535214969271,0.020651442820371364
11:56:41.222011,0.007744029525180118,0.00503959410181435,0.02067699760235917
11:56:41.573676,0.007697801706841931,0.0049980552606890515,0.02054517784671861
11:56:41.925302,0.00771550353700875,0.005013950323215957,0.020595648689599552
11:56:42.277095,0.007690784581524086,0.004991758215623399,0.020525173052002445
11:56:42.628748,0.007710171141634989,0.005009160718840942,0.020580444317481395
11:56:42.980463,0.007727934140905286,0.00502512051480598,0.020631095115441193
11:56:43.332261,0.00771550353700875,0.005013950323215957,0.020595648689599552
11:56:43.683925,0.007710171141634989,0.005009160718840942,0.020580444317481395
11:56:44.035551,0.007736857568980905,0.005033143381486462,0.020656543069225257
11:56:44.387291,0.007719023102672859,0.0050171123215310325,0.020605684494432657
11:56:44.738888,0.007722624779776976,0.00502034865998764,0.020615954757517756
11:56:45.090810,0.007708390199827133,0.005007561343341788,0.02057536643998889
11:56:45.442729,0.0076889057435349135,0.004990072552122057,0.02051981697172653
11:56:45.794351,0.007690681266062407,0.004991665518546211,0.020524878524073344
11:56:46.146020,0.007710171141634989,0.005009160718840942,0.020580444317481395
11:56:46.497719,0.007719023102672859,0.0050171123215310325,0.020605684494432657
11:56:46.849382,0.0076889057435349135,0.004990072552122057,0.02051981697172653
11:56:47.201708,0.007697774928448096,0.0049980312260551885,0.020545101503082645
11:56:47.553335,0.0077012847579700444,0.0050011817049240275,0.020555107976271733
11:56:47.905289,0.007692410704022706,0.0049932172739314655,0.020529808777919472
11:56:48.257008,0.0076995062874232875,0.004999585252814217,0.020550037543603683
11:56:48.608747,0.007699552917445974,0.004999627108664693,0.020550170485123566
11:56:48.961518,0.007717286457971408,0.005015552040894277,0.020600732529838198
11:56:49.313287,0.007697774928448096,0.0049980312260551885,0.020545101503082645
11:56:49.665993,0.007699552917445974,0.004999627108664693,0.020550170485123566
11:56:50.020148,0.007680095348606441,0.004982170107335018,0.02049470200934366
11:56:50.371840,0.007680095348606441,0.004982170107335018,0.02049470200934366
11:56:50.723653,0.0076959974338079735,0.004996435928043376,0.020540034010231478
11:56:51.075513,0.007667757327929094,0.004971109399322738,0.020459534478745045
11:56:51.427175,0.007706683250767424,0.005006028549656895,0.020570499608028665
11:56:51.779081,0.007688952296264752,0.004990114316586778,0.02051994968041886
11:56:52.130731,0.00772440968246721,0.00502195272371714,0.020621044568629298
11:56:52.482381,0.007715503537008735,0.005013950323215947,0.020595648689599486
11:56:52.836472,0.007720807003027493,0.005018715198550705,0.020610771285496664
11:56:53.188286,0.007690681266062407,0.004991665518546211,0.020524878524073344
11:56:53.540159,0.007729720521348298,0.005026726328498893,0.02063618937921229
11:56:53.891965,0.007717286457971408,0.005015552040894277,0.020600732529838198
11:56:54.243674,0.007678322768384781,0.004980580618009113,0.020489649319275084
11:56:54.597329,0.007706683250767408,0.005006028549656884,0.020570499608028602
11:56:54.949057,0.007744002553029935,0.005039569837792978,0.020676920674937576
11:56:55.300767,0.007745793407051427,0.005041180951924927,0.02068202841944794
11:56:55.652380,0.007710171141634989,0.005009160718840942,0.020580444317481395
11:56:56.004065,0.0077244096824671945,0.00502195272371712,0.020621044568629256
11:56:56.355781,0.0077350692023121165,0.005031535214969271,0.020651442820371364
11:56:56.707609,0.0076889057435349135,0.004990072552122057,0.02051981697172653
11:56:57.059426,0.007688952296264752,0.004990114316586778,0.02051994968041886
11:56:57.411244,0.007681821920496732,0.004983718475419365,0.020499623630401136
11:56:57.762946,0.007727934140905286,0.00502512051480598,0.020631095115441193
11:56:58.114737,0.007738632981578051,0.005034740039811865,0.020661606453829293
11:56:58.466411,0.007715503537008735,0.005013950323215947,0.020595648689599486
11:56:58.817997,0.007697774928448096,0.0049980312260551885,0.020545101503082645
11:56:59.169752,0.0077066097533373505,0.0050059625538846336,0.02057029005471912
11:56:59.521489,0.0076889057435349135,0.004990072552122057,0.02051981697172653
11:56:59.873160,0.007727934140905286,0.00502512051480598,0.020631095115441193
11:57:00.225235,0.007715503537008735,0.005013950323215947,0.020595648689599486
11:57:00.577023,0.007719023102672859,0.0050171123215310325,0.020605684494432657
11:57:00.928725,0.007690681266062407,0.004991665518546211,0.020524878524073344
11:57:01.280590,0.007697774928448096,0.0049980312260551885,0.020545101503082645
11:57:01.632335,0.0076959974338079735,0.004996435928043376,0.020540034010231478
